file,DDA_check,SF_check,Npp,Dmob,Dve,V/V0,Mtot/Mbc,core_Df,core_Df_error,Df,Df_error,x,coating_RI,wavelength,core_PSP,Cext,Qext,Cabs,Qabs,SSA,g,Cext_HS,Qext_HS,Cabs_HS,Qabs_HS,SSA_HS,g_HS,Cext_CS,Qext_CS,Cabs_CS,Qabs_CS,SSA_CS,g_CS
coated_9_4,TRUE,TRUE,34,0.28862,0.220726,4.94884,3.63256,1.84943,0.0212637,2.508816594,0,0.385671767,(1.6+0j),0.5,0.364905326,0.054149963,1.415146151,0.024805864,0.648272342,0.541904317,0.585628748,0.062562455,1.634996835,0.027431793,0.71689792,0.561529475,0.494956559,0.062013499,1.620650503,0.028702384,0.750103335,0.537159102,0.411952836
coated_9_5,TRUE,TRUE,34,0.582272,0.525458,66.7648,44.8432,1.85815,0.0235681,3,0,0.346621599,(1.6+0j),1,0.186290804,0.337698395,1.557267063,0.019492281,0.089886973,0.942279025,0.727085908,0.357805903,1.649991103,0.020378146,0.093972065,0.943046926,0.602733956,0.355776529,1.64063282,0.020305492,0.093637026,0.942926275,0.594222379
coated_9_6,TRUE,TRUE,34,0.533804,0.493592,55.34845,37.2323,1.84353,0.0201263,3,0,0.343722612,(1.6+0.06054j),0.7,0.284564359,0.521301725,2.724350972,0.118713286,0.620402048,0.772275285,0.798093033,0.529200595,2.765630896,0.116622452,0.609475236,0.779625243,0.659564812,0.517932885,2.706745232,0.120029982,0.627283171,0.768251861,0.65085179
coated_9_7,TRUE,TRUE,34,0.611127,0.571344,85.74505,57.4967,1.90293,0.0181722,3,0,0.341771402,(1.6+0j),1.15,0.201821033,0.335792585,1.309742375,0.016285769,0.063521836,0.951500511,0.695525749,0.344497672,1.343696134,0.016501316,0.064362567,0.952100356,0.571585005,0.343481306,1.339731849,0.017018788,0.066380941,0.950452069,0.562887484
coated_9_8,TRUE,TRUE,34,0.399802,0.353914,20.35765,13.9051,1.92873,0.0272751,3,0,0.351973352,(1.6+0.22433j),0.7,0.346006728,0.20076435,2.040803693,0.107068964,1.088374186,0.466693348,0.735497357,0.202678082,2.060257093,0.106029268,1.077805504,0.476858734,0.580332936,0.200933673,2.042524888,0.106746321,1.085094472,0.46874847,0.579307491
coated_9_9,TRUE,TRUE,34,0.628038,0.590316,94.5991,63.3994,1.99016,0.0257754,3,0,0.341003936,(1.6+0j),0.55,0.528060346,1.165624278,4.258921094,0.040898458,0.149433493,0.964912829,0.83975544,1.239948151,4.530483309,0.044609352,0.162992239,0.964023212,0.713157859,1.230955198,4.497625144,0.036501103,0.133366576,0.970347334,0.687986674
coated_9_10,TRUE,TRUE,34,0.393398,0.350274,19.7764,13.5176,2.01803,0.0317377,3,0,0.35116972,(1.6+0j),0.85,0.354324151,0.088149292,0.914772587,0.018546187,0.192463752,0.789604811,0.499448038,0.086357081,0.896173853,0.016984689,0.176259246,0.803320254,0.398095696,0.089751582,0.931400415,0.020051296,0.208083077,0.77659117,0.366042551
coated_10_1,TRUE,TRUE,28,0.193885,0.1214022,1,1,1.76073,0.0325175,2.051591429,0,0.473891713,(1.6+0.06286j),0.6,0.2469471,0.011351248,0.980619665,0.010092496,0.871877767,0.110891003,0.390603425,0.012349748,1.066878851,0.010252967,0.885740651,0.169783289,0.090532776,0.012349748,1.066878851,0.010252967,0.885740651,0.169783289,0.090532776
coated_10_2,TRUE,TRUE,28,0.552417,0.485934,64.0402,43.0268,1.78049,0.0283982,3,0,0.350449934,(1.6+0j),0.75,0.198593365,0.4657845,2.511542763,0.024448216,0.1318265,0.947511744,0.755074244,0.470720036,2.538155521,0.020853202,0.11244193,0.955699354,0.590013082,0.470637725,2.537711691,0.024612858,0.132714261,0.947703176,0.585772574
coated_10_3,TRUE,TRUE,28,0.367503,0.307398,16.2259,11.1506,1.75207,0.0260618,3,0,0.362524938,(1.6+0j),0.4,0.374935776,0.215231804,2.900110124,0.035521287,0.478626501,0.834962646,0.823233723,0.249247257,3.358446469,0.039952825,0.538338623,0.839706058,0.702713017,0.222050245,2.991984231,0.035592081,0.479580405,0.839711587,0.625187577
coated_10_4,TRUE,TRUE,28,0.569401,0.524894,80.77675,54.1845,1.72769,0.0402509,3,0,0.343871869,(1.6+0j),1.2,0.127302685,0.19525535,0.902339241,0.011869418,0.054852489,0.939210791,0.572679489,0.194980521,0.901069163,0.010822926,0.050016303,0.944492271,0.447691752,0.196774182,0.909358262,0.012491153,0.057725728,0.936520368,0.437707653
coated_10_5,TRUE,TRUE,28,0.503311,0.443048,48.5992,32.7328,1.70445,0.03533,3,0,0.35101051,(1.6+0j),0.95,0.176385656,0.17084926,1.108208966,0.015488178,0.100463635,0.909345947,0.642829039,0.174419461,1.131366976,0.014794949,0.095967027,0.915176041,0.517024279,0.174903619,1.134507455,0.01636711,0.106164803,0.90642212,0.500544889
coated_10_6,TRUE,TRUE,28,0.442285,0.398308,35.3242,23.8828,1.75123,0.0341991,3,0,0.348522356,(1.6+0j),0.35,0.54239453,0.496665238,3.985986511,0.048160758,0.386514125,0.903031753,0.847188001,0.508697311,4.0825499,0.046238518,0.371087192,0.909104065,0.726347816,0.497901903,3.995911363,0.039400383,0.316207746,0.920867177,0.664739966
coated_10_7,TRUE,TRUE,28,0.562056,0.511518,74.81185,50.2079,1.79164,0.0380144,3,0,0.345656738,(1.6+0.26775j),0.4,0.504233967,0.609961249,2.968181966,0.301613568,1.467706275,0.505520116,0.933572041,0.588039754,2.861507999,0.294086343,1.431077434,0.49988697,0.837090477,0.589101469,2.866674495,0.294256391,1.43190492,0.500499648,0.838135245
coated_10_8,TRUE,TRUE,28,0.440011,0.399924,35.728,24.152,1.82341,0.0359325,3,0,0.347163163,(1.6+0j),0.85,0.254653764,0.146991067,1.170162365,0.017245455,0.137287134,0.88267685,0.630684007,0.150351221,1.196911788,0.016642814,0.132489651,0.889307088,0.527797908,0.150431829,1.197553483,0.018321884,0.145856344,0.878204735,0.506230556
coated_10_9,TRUE,TRUE,28,0.328437,0.285222,12.95167,8.96778,1.84283,0.0327491,3,0,0.357272458,(1.6+0.27778j),0.35,0.640243645,0.186383998,2.917109295,0.094916223,1.485540599,0.490749078,0.875783424,0.185394393,2.901620914,0.090596054,1.417925321,0.511333367,0.757736409,0.176539507,2.763032452,0.090139966,1.410787064,0.489406263,0.748232299
coated_10_10,TRUE,TRUE,28,0.570478,0.529404,82.81975,55.5465,1.84283,0.0327491,3,0,0.3429767,(1.6+0j),0.5,0.448170551,0.926234497,4.207814964,0.037932885,0.172326296,0.959046133,0.840747578,0.990908028,4.501622044,0.040897582,0.185794699,0.958727166,0.709101841,0.978607759,4.445742829,0.032654192,0.148345586,0.966631991,0.679373391
coated_11_1,TRUE,TRUE,46,0.240084,0.1433196,1,1,1.80051,0.0165809,1.877765044,0,0.468085648,(1.6+0j),0.9,0.149125105,0.011924945,0.73918869,0.011171558,0.69248867,0.0631774,0.30613189,0.011428042,0.708387283,0.010299031,0.638403578,0.098793,0.055545787,0.011428042,0.708387283,0.010299031,0.638403578,0.098793,0.055545787
coated_11_2,TRUE,TRUE,46,0.262571,0.1639702,1.496425,1.33095,1.79644,0.019893,1.935449772,0,0.444578742,(1.6+0j),0.6,0.223708192,0.023979386,1.135581519,0.019821991,0.938701576,0.173373677,0.549070457,0.028450776,1.347331249,0.020600402,0.975564437,0.275928293,0.175187343,0.029490893,1.39658763,0.020984833,0.993769779,0.288430058,0.14786011
coated_11_3,TRUE,TRUE,46,0.286221,0.1889772,2.29162,1.86108,1.79571,0.0238851,2.006628072,0,0.422452357,(1.6+0.28303j),0.35,0.388898015,0.076375586,2.72298881,0.049434249,1.762459886,0.352748025,0.75589797,0.075186456,2.680593196,0.04167161,1.485701569,0.44575642,0.588039796,0.071160275,2.537049351,0.040716774,1.45165915,0.427815959,0.578050034
coated_11_4,TRUE,TRUE,46,0.473292,0.419204,25.0321,17.0214,1.88607,0.0409671,3,0,0.350550611,(1.6+0j),0.75,0.214676252,0.253310617,1.835323711,0.03352479,0.242898788,0.867653436,0.7327236,0.289091744,2.094570447,0.035987566,0.260742462,0.875515067,0.6108004,0.28478029,2.063332463,0.037541756,0.272003109,0.868172913,0.59647394
coated_11_5,TRUE,TRUE,46,0.711946,0.663416,99.2188,66.4792,1.93561,0.0253484,3,0,0.341712569,(1.6+0j),0.6,0.295096111,1.488913592,4.307325878,0.057527855,0.166424175,0.96136253,0.857292259,1.532302138,4.432845994,0.051669161,0.149475373,0.966280044,0.719169624,1.524616077,4.410610741,0.045266331,0.130952421,0.970309685,0.695973537
coated_11_6,TRUE,TRUE,46,0.685949,0.646118,91.627,61.418,2.03807,0.023296,3,0,0.34050071,(1.6+0j),0.8,0.265652037,1.168702047,3.564431257,0.042631524,0.130022135,0.963522333,0.827306688,1.212444673,3.697842149,0.04074616,0.124271953,0.966393386,0.702137522,1.184431384,3.612404253,0.047736587,0.145592099,0.959696621,0.68078697
coated_11_7,TRUE,TRUE,46,0.387556,0.342224,13.62148,9.41432,2.12765,0.0179642,3,0,0.352650031,(1.6+0.15661j),1.05,0.242071479,0.084360525,0.917124864,0.052140963,0.566850113,0.381927003,0.321188051,0.08219418,0.893573452,0.050246535,0.546254858,0.388684997,0.237681602,0.084430661,0.91788734,0.05152991,0.560207054,0.389677764,0.219815257
coated_11_8,TRUE,TRUE,46,0.612903,0.569914,62.9107,42.2738,2.15409,0.0217057,3,0,0.34245791,(1.6+0.26506j),0.4,0.679134228,0.72235406,2.831663127,0.369887922,1.449978686,0.487940966,0.944513656,0.700404633,2.745620302,0.360775259,1.414256601,0.484904522,0.846928438,0.7050941,2.764003241,0.360991927,1.415105949,0.48802305,0.84889575
coated_11_9,TRUE,TRUE,46,0.641309,0.604104,74.83525,50.2235,2.20807,0.0371687,3,0,0.340671327,(1.6+0.14518j),0.8,0.402889894,0.840503575,2.932420595,0.311015864,1.085098687,0.629964853,0.845955018,0.849841608,2.964999922,0.309293965,1.079091178,0.636056929,0.727811922,0.836285272,2.91770342,0.311146472,1.085554364,0.627942184,0.721374352
coated_11_10,TRUE,TRUE,46,0.468911,0.430674,27.1666,18.4444,2.23245,0.0299161,3,0,0.345264404,(1.6+0j),1,0.351928412,0.141600126,0.972022798,0.022752389,0.15618518,0.839319427,0.544069821,0.139410564,0.956992412,0.02061129,0.14148747,0.852154031,0.438757023,0.142610728,0.978960137,0.024046172,0.165066434,0.831385949,0.412345826
coated_12_1,TRUE,TRUE,49,0.246608,0.146349,1,1,1.74272,0.02702,2.028965605,0,0.467427319,(1.6+0j),0.75,0.175932578,0.015315971,0.910489877,0.013888592,0.825636388,0.093195423,0.430984534,0.016821523,0.9999906,0.014175235,0.842676451,0.157315627,0.083983704,0.016821523,0.9999906,0.014175235,0.842676451,0.157315627,0.083983704
coated_12_2,TRUE,TRUE,49,0.319053,0.233214,4.044835,3.02989,1.70067,0.0265933,1.988044369,0,0.392585943,(1.6+0.07966j),0.95,0.141507099,0.025592462,0.599118797,0.020155466,0.471838882,0.212445205,0.319957054,0.026140625,0.611951283,0.019499636,0.45648593,0.254048578,0.130178981,0.027302561,0.639152166,0.02015629,0.471858183,0.26174359,0.108542663
coated_12_3,TRUE,TRUE,49,0.700264,0.639146,83.33965,55.8931,1.70488,0.0223744,3,0,0.344318073,(1.6+0j),0.85,0.159835159,0.981541125,3.059274654,0.03861842,0.120366178,0.960655321,0.801788142,0.995445544,3.102612049,0.036660132,0.114262572,0.963172137,0.660767983,0.971843881,3.029050213,0.043980433,0.137078538,0.954745373,0.646177402
coated_12_4,TRUE,TRUE,49,0.337303,0.253508,5.20312,3.80208,1.68816,0.043788,2.23214549,0,0.384887407,(1.6+0j),0.55,0.262504741,0.073497949,1.456136204,0.033155979,0.656883926,0.548885658,0.65528795,0.088856432,1.760417392,0.037297637,0.738938161,0.580248318,0.532975084,0.086019643,1.704215134,0.038626065,0.76525688,0.550962279,0.455977669
coated_12_5,TRUE,TRUE,49,0.56996,0.50178,40.2796,27.1864,1.74452,0.0232354,3,0,0.350123921,(1.6+0.00809j),0.8,0.2053016,0.469491378,2.374165806,0.050339187,0.254559683,0.892779315,0.763788863,0.489480442,2.475248283,0.046849884,0.236914664,0.904286505,0.596725932,0.487792599,2.466713048,0.051697332,0.261427671,0.894017802,0.59066009
coated_12_6,TRUE,TRUE,49,0.512659,0.45755,30.553,20.702,1.75897,0.0171244,3,0,0.348888582,(1.6+0j),0.7,0.238189182,0.404238326,2.458501545,0.041133734,0.25016764,0.898243855,0.762456059,0.423979247,2.578562118,0.037217485,0.226349749,0.912218617,0.598013685,0.416012124,2.530107573,0.043297089,0.263324762,0.895923492,0.584414441
coated_12_7,TRUE,TRUE,49,0.640004,0.578864,61.82335,41.5489,1.76268,0.0334088,3,0,0.345858258,(1.6+0j),0.85,0.222681383,0.700182507,2.66053081,0.037415105,0.142168704,0.946563782,0.755749575,0.696110456,2.64505796,0.031711599,0.120496707,0.954444587,0.601981721,0.689256798,2.619015655,0.038918686,0.147881962,0.943535289,0.594193949
coated_12_8,TRUE,TRUE,49,0.571089,0.523296,45.7996,30.8664,1.81198,0.0322716,3,0,0.344663385,(1.6+0j),0.95,0.231382839,0.394300634,1.833338942,0.030810174,0.143254885,0.921861211,0.741086622,0.419571791,1.950839632,0.031540968,0.146652782,0.924825813,0.610436865,0.417037958,1.939058333,0.031772711,0.147730294,0.923813384,0.601458367
coated_12_9,TRUE,TRUE,49,0.571272,0.52446,46.03765,31.0251,1.88621,0.0273364,3,0,0.34440731,(1.6+0j),0.9,0.27322207,0.463612138,2.146051675,0.033909365,0.156965799,0.926858332,0.746008593,0.48348474,2.23804157,0.033048333,0.1529801,0.93164555,0.603285804,0.483447955,2.237871292,0.034444572,0.159443261,0.928752265,0.59715159
coated_12_10,TRUE,TRUE,49,0.691707,0.651582,88.2235,59.149,1.93166,0.0274792,3,0,0.340471683,(1.6+0.11919j),0.75,0.377563998,1.085175736,3.254408283,0.349015823,1.046687598,0.678378523,0.870581833,1.096603401,3.288679495,0.345048348,1.034789264,0.685348096,0.75477516,1.075705258,3.226006613,0.34439593,1.032832683,0.679841734,0.736713304
coated_13_1,TRUE,TRUE,48,0.234367,0.1453802,1,1,1.80766,0.0407123,1.93713451,0,0.456682397,(1.6+0j),0.65,0.1870619,0.018057633,1.087828447,0.0160208,0.965125529,0.112796203,0.516635331,0.021242653,1.279700551,0.016845899,1.014831121,0.206977663,0.111731678,0.021242653,1.279700551,0.016845899,1.014831121,0.206977663,0.111731678
coated_13_2,TRUE,TRUE,48,0.255431,0.1659258,1.48591,1.32394,1.80986,0.0232934,2.023450583,0,0.434414228,(1.6+0.04364j),0.95,0.146768545,0.014199757,0.656694209,0.012984184,0.600477771,0.085605199,0.257203209,0.013485838,0.623677695,0.011956798,0.552964415,0.113381128,0.066932467,0.013419181,0.620595035,0.011822432,0.546750385,0.118990076,0.058171522
coated_13_3,TRUE,TRUE,48,0.279852,0.1940056,2.379415,1.91961,1.82178,0.0231068,2.230528729,0,0.410675979,(1.6+0.01704j),0.7,0.21288379,0.026307722,0.889948392,0.020170739,0.682344026,0.23327686,0.432810715,0.029180974,0.987145956,0.02055591,0.695373738,0.295571507,0.175899313,0.031134778,1.053240035,0.02154841,0.728948454,0.307899026,0.138736136
coated_13_4,TRUE,TRUE,48,0.302494,0.235882,4.275385,3.18359,1.8933,0.035005,2.109495879,0,0.380057567,(1.6+0.28332j),0.35,0.576631021,0.128195489,2.9335484,0.070575464,1.615006434,0.449469989,0.823450343,0.123249395,2.820364966,0.064511836,1.476250023,0.476574826,0.695488444,0.113183148,2.590015029,0.063691544,1.457478962,0.437270075,0.706637957
coated_13_5,TRUE,TRUE,48,0.405307,0.34769,13.70692,9.47128,1.88415,0.0278981,3,0,0.356969304,(1.6+0.00323j),1.1,0.214567377,0.048186602,0.50751867,0.017801661,0.18749351,0.630568252,0.291989118,0.045905005,0.483488065,0.016081981,0.169381225,0.64966824,0.213920545,0.049563585,0.522021549,0.018466801,0.194499007,0.62741192,0.193726504
coated_13_6,TRUE,TRUE,48,0.618836,0.580548,63.7102,42.8068,1.92656,0.0284552,3,0,0.341291662,(1.6+0j),0.45,0.601886603,1.078807666,4.075471647,0.065339773,0.246837688,0.939433344,0.843745653,1.102213331,4.163892527,0.078587201,0.296883233,0.928700553,0.674951011,1.133232962,4.281077108,0.055062946,0.20801435,0.951410744,0.638093784
coated_13_7,TRUE,TRUE,48,0.678593,0.637714,84.52165,56.6811,1.95046,0.0273687,3,0,0.340812736,(1.6+0j),0.3,0.953054596,0.691234904,2.164132642,0.077971956,0.244116223,0.887199048,0.702987011,0.594416598,1.861011872,0.095179746,0.297990733,0.839877038,0.528455421,0.581071362,1.819230329,0.059158229,0.185213815,0.898191113,0.436352508
coated_13_8,TRUE,TRUE,48,0.642937,0.605444,72.33655,48.5577,1.9912,0.0260362,3,0,0.340704557,(1.6+0.03399j),0.65,0.47935285,1.045202361,3.630467402,0.160003331,0.555764988,0.846916409,0.843643137,1.058045003,3.67507579,0.153693057,0.533846511,0.854738639,0.716108827,1.01781907,3.535352666,0.153567412,0.533410089,0.849121109,0.678211423
coated_13_9,TRUE,TRUE,48,0.372794,0.329508,11.659405,8.10627,2.08352,0.040926,3,0,0.352843634,(1.6+0j),1.2,0.302938202,0.031564133,0.37014515,0.014420744,0.169108663,0.543128789,0.210129827,0.029231451,0.342790337,0.012992598,0.152361136,0.555526746,0.157695112,0.031453709,0.368850232,0.014413021,0.169018096,0.541770397,0.142523361
coated_13_10,TRUE,TRUE,48,0.455434,0.405352,21.6934,14.7956,2.21246,0.0293105,3,0,0.350100922,(1.6+0.14316j),0.85,0.477585087,0.22012293,1.705731865,0.10355964,0.802483311,0.529537246,0.683770157,0.224337668,1.738391856,0.104583507,0.810417258,0.533812095,0.548342407,0.223080594,1.728650799,0.105608258,0.818358044,0.526591464,0.536904675
coated_14_1,TRUE,TRUE,48,0.240087,0.1453568,1,1,1.85958,0.0181481,1.989164308,0,0.462968637,(1.6+0.01926j),0.9,0.159146149,0.012230062,0.737000975,0.011414341,0.687844492,0.06669799,0.300669352,0.012026474,0.724732461,0.010797096,0.650648414,0.102222614,0.057145744,0.012026474,0.724732461,0.010797096,0.650648414,0.102222614,0.057145744
coated_14_2,TRUE,TRUE,48,0.26111,0.1642274,1.44385,1.2959,1.80855,0.0240057,1.938444469,0,0.442768507,(1.6+0j),0.9,0.181233897,0.014846503,0.70087901,0.013455095,0.635192945,0.09371955,0.295555501,0.014199091,0.670315741,0.012399579,0.585363753,0.126734288,0.073459849,0.014200093,0.670363039,0.012304939,0.580895949,0.133460655,0.063526363
coated_14_3,TRUE,TRUE,48,0.277625,0.1812098,1.93645,1.6243,1.75849,0.0285903,2.235314329,0,0.427460634,(1.6+0j),0.75,0.233807447,0.02095202,0.812405125,0.017350495,0.672757617,0.171893929,0.427379935,0.022469504,0.871244881,0.017310416,0.671203577,0.229603993,0.131326882,0.023451064,0.909304428,0.017765422,0.688846241,0.242447062,0.105714065
coated_14_4,TRUE,TRUE,48,0.319912,0.235024,4.23319,3.15546,1.77553,0.0190424,2.151025883,0,0.391378077,(1.6+0j),0.6,0.310267516,0.051422397,1.18532655,0.027771659,0.640158504,0.45993068,0.556350761,0.059060873,1.361399389,0.029193945,0.672943315,0.505697358,0.383920714,0.062090165,1.431226945,0.031437111,0.724650041,0.493686139,0.303468411
coated_14_5,TRUE,TRUE,48,0.655927,0.597264,69.37675,46.5845,1.78943,0.0332013,3,0,0.344885146,(1.6+0j),1.1,0.179881611,0.485034497,1.731211266,0.026047779,0.092971135,0.94629706,0.740670751,0.514563639,1.836608272,0.027007952,0.096398239,0.947512902,0.609363905,0.512544632,1.829401922,0.026604621,0.094958648,0.948093064,0.602767786
coated_14_6,TRUE,TRUE,48,0.679534,0.639154,85.06975,57.0465,1.83069,0.0290837,3,0,0.340702028,(1.6+0.10288j),1.05,0.218344056,0.747739179,2.330500674,0.235415456,0.73372627,0.685163674,0.77562746,0.756217927,2.356926637,0.233009162,0.726226503,0.691875644,0.627748914,0.754804897,2.352522607,0.236262003,0.736364728,0.686989309,0.629510706
coated_14_7,TRUE,TRUE,48,0.695625,0.655966,91.98265,61.6551,1.90108,0.0360711,3,0,0.34032856,(1.6+0.05181j),0.6,0.457703363,1.300482362,3.84814941,0.270375293,0.800045086,0.792096148,0.885391951,1.328705186,3.931661225,0.26974571,0.79818214,0.796986033,0.760151187,1.318319543,3.900929932,0.268206057,0.79362628,0.796554592,0.743887627
coated_14_8,TRUE,TRUE,48,0.472359,0.431216,26.12185,17.7479,1.90445,0.020312,3,0,0.346108849,(1.6+0.68411j),0.3,1.043201754,0.394554758,2.7016412,0.208900968,1.430410989,0.470539985,0.938891489,0.378964687,2.594891051,0.197236863,1.350543174,0.479537619,0.825783923,0.378409423,2.591088981,0.197254929,1.350666875,0.47872617,0.826932157
coated_14_9,TRUE,TRUE,48,0.449971,0.403274,21.4045,14.603,1.95287,0.0271706,3,0,0.349138812,(1.6+0.18604j),1,0.319005423,0.174599245,1.366948126,0.09689222,0.758575096,0.44505934,0.513148679,0.174533193,1.366430999,0.096327762,0.754155915,0.448083426,0.394611354,0.175989022,1.377828777,0.09727075,0.761538625,0.447290811,0.378217916
coated_14_10,TRUE,TRUE,48,0.361115,0.32203,10.887625,7.59175,2.05423,0.0261133,3,0,0.351640245,(1.6+0j),0.7,0.499125344,0.110711215,1.359280454,0.032422233,0.398070854,0.7071459,0.606387635,0.112930399,1.386526961,0.031715973,0.389399593,0.719154691,0.519891191,0.112210136,1.377683768,0.034545922,0.424144896,0.692131891,0.463974049
coated_15_1,TRUE,TRUE,51,0.25143,0.148328,1,1,1.81865,0.0147068,1.969279544,0,0.467561955,(1.6+0j),0.65,0.187338359,0.019371923,1.121079924,0.017053412,0.986904458,0.119684122,0.467792336,0.022938553,1.327485724,0.01801052,1.042293625,0.214836284,0.116606769,0.022938553,1.327485724,0.01801052,1.042293625,0.214836284,0.116606769
coated_15_2,TRUE,TRUE,51,0.318636,0.222082,3.35698,2.57132,1.77809,0.0138872,2.356772194,0,0.403533155,(1.6+0.10533j),0.8,0.164760751,0.032042707,0.827203942,0.024624786,0.635705342,0.231501073,0.379914428,0.034967664,0.902713658,0.024804883,0.640354663,0.290633682,0.172544442,0.036814499,0.950390959,0.025813105,0.666382598,0.298833189,0.1417208
coated_15_3,TRUE,TRUE,51,0.285656,0.1882434,2.043745,1.69583,1.7951,0.018387,2.186566099,0,0.423088264,(1.6+0.02514j),0.7,0.19422774,0.025777331,0.92620806,0.020766301,0.746156173,0.194396804,0.500801973,0.029201417,1.049239241,0.021214076,0.762245245,0.273525794,0.165943984,0.030776753,1.105842805,0.021960564,0.789067384,0.286456104,0.133103718
coated_15_4,TRUE,TRUE,51,0.296667,0.211478,2.89897,2.26598,1.79546,0.015624,2.498790043,0,0.401089135,(1.6+0j),1.05,0.135646897,0.016084605,0.457920549,0.013596043,0.387072453,0.154717006,0.223468081,0.015638278,0.445213841,0.012862431,0.366186883,0.177503372,0.087332952,0.016060814,0.457243231,0.01303488,0.37109643,0.18840476,0.070662235
